TestName,SubItem,SubSubItem,test time(s),Atlas_test_time(s),Atlas_SubItem,Atlas_Item,Is_Found,Commnet
PMU,FrequencyCheck,5V0_To_VDM_EXT,0.017443,0.016436,FrequencyCheck,PMU FrequencyCheck 5V0_To_VDM_EXT,Y,short time
PMU,FrequencyCheck,Set_Eload1_0mA,0.123775,0.011388,FrequencyCheck,PMU FrequencyCheck Set_Eload1_0mA,Y,short short time
PMU,FrequencyCheck,Eload1_Disable,0.113903,0.115221,FrequencyCheck,PMU FrequencyCheck Eload1_Disable,Y,long time
PMU,FrequencyCheck,ELOAD_INPUT1_DISCONNECT_PPVCC_MAIN,0.028355,0.027783,FrequencyCheck,PMU FrequencyCheck ELOAD_INPUT1_DISCONNECT_PPVCC_MAIN,Y,short time
PMU,FrequencyCheck,VBUS_ORION_DISCONNECT_ORION,0.016882,0.010107,FrequencyCheck,PMU FrequencyCheck VBUS_ORION_DISCONNECT_ORION,Y,short time
PMU,FrequencyCheck,Set_VBUS_5V,0.018572,0.017846,FrequencyCheck,PMU FrequencyCheck Set_VBUS_5V,Y,short time
PMU,FrequencyCheck,VDM_TO_Source,0.655447,0.655427,FrequencyCheck,PMU FrequencyCheck VDM_TO_Source,Y,short time
PMU,FrequencyCheck,Change_VDM_PDO_TO_4,0.016882,0.015465,FrequencyCheck,PMU FrequencyCheck Change_VDM_PDO_TO_4,Y,short time
PMU,FrequencyCheck,5V_To_VDM_EXT,0.014351,0.016161,FrequencyCheck,PMU FrequencyCheck 5V_To_VDM_EXT,Y,long time
PMU,FrequencyCheck,5V_To_VDM_EXT_2,0.015121,0.015618,FrequencyCheck,PMU FrequencyCheck 5V_To_VDM_EXT_2,Y,long time
PMU,FrequencyCheck,5V_To_VDM_EXT_3,0.016061,0.015415,FrequencyCheck,PMU FrequencyCheck 5V_To_VDM_EXT_3,Y,short time
PMU,FrequencyCheck,5V_To_VDM_EXT_4,0.016458,0.015768,FrequencyCheck,PMU FrequencyCheck 5V_To_VDM_EXT_4,Y,short time
PMU,FrequencyCheck,Disable_USB_cable,0.016172,0.015378,FrequencyCheck,PMU FrequencyCheck Disable_USB_cable,Y,short time
PMU,FrequencyCheck,PPVBUS_USB_PWR_TO_VDM,0.011940,0.011980,FrequencyCheck,PMU FrequencyCheck PPVBUS_USB_PWR_TO_VDM,Y,long time
PMU,FrequencyCheck,VBUS_CONNECT_DUT,0.007885,0.007606,FrequencyCheck,PMU FrequencyCheck VBUS_CONNECT_DUT,Y,short time
PMU,FrequencyCheck,CC_CONNECT_1,0.008247,0.009264,FrequencyCheck,PMU FrequencyCheck CC_CONNECT_1,Y,long time
PMU,FrequencyCheck,DELAY_1000MS_3,1.007203,1.007033,FrequencyCheck,PMU FrequencyCheck DELAY_1000MS_3,Y,short time
PMU,FrequencyCheck,ACE_Reset,0.201923,0.124135,FrequencyCheck,PMU FrequencyCheck ACE_Reset,Y,short time
PMU,FrequencyCheck,PD_State_Check,0.108492,0.045224,FrequencyCheck,PMU FrequencyCheck PD_State_Check,Y,short time
PMU,FrequencyCheck,DELAY_200MS_3,0.207058,0.211563,FrequencyCheck,PMU FrequencyCheck DELAY_200MS_3,Y,long time
PMU,FrequencyCheck,Set_current_limit_100mA5V,0.495268,0.466569,FrequencyCheck,PMU FrequencyCheck Set_current_limit_100mA5V,Y,short time
PMU,FrequencyCheck,Set_Vbat_To_4.3V_output,0.017855,0.018281,FrequencyCheck,PMU FrequencyCheck Set_Vbat_To_4.3V_output,Y,long time
PMU,FrequencyCheck,Change_Frq_Low,0.006105,0.005387,FrequencyCheck,PMU FrequencyCheck Change_Frq_Low,Y,short time
PMU,FrequencyCheck,CLK_PMU_TO_WLAN_32K,1.093001,1.088738,FrequencyCheck,PMU FrequencyCheck CLK_PMU_TO_WLAN_32K,Y,short time
PMU,FrequencyCheck,CLK_PMU_TO_AOP_32K,1.093655,1.090752,FrequencyCheck,PMU FrequencyCheck CLK_PMU_TO_AOP_32K,Y,short time
PMU,FrequencyCheck,Change_Frq_High,0.006027,0.006020,FrequencyCheck,PMU FrequencyCheck Change_Frq_High,Y,short time
PMU,FrequencyCheck,SystemScheduler,0.505017+0.017443+0.123775+0.113903+0.028355+0.016882+0.018572+0.655447+0.016882+0.014351+0.015121+0.016061+0.016458+0.016172+0.011940+0.007885+0.008247+1.007203+0.201923+0.108492+0.207058+0.495268+0.017855+0.006105+1.093001+1.093655+0.006027,5.552625,,,,
,,,,,,,,
,,,,,,,,
SOC,FrequencyCheck,CAM_Enter,0.916978,0.890321,FrequencyCheck_1,SOC FrequencyCheck_1 CAM_Enter,Y,short time
SOC,FrequencyCheck,DELAY_100MS_12M_1,0.104422,0.116289,FrequencyCheck_1,SOC FrequencyCheck_1 DELAY_100MS_12M_1,Y,long time
SOC,FrequencyCheck,CLK_SOC_SENSOR1_12MHZ,0.211789,0.167643,FrequencyCheck_1,SOC FrequencyCheck_1 CLK_SOC_SENSOR1_12MHZ,Y,short time
SOC,FrequencyCheck,DELAY_100MS_12M_2,0.105298,0.116842,FrequencyCheck_1,SOC FrequencyCheck_1 DELAY_100MS_12M_2,Y,long time
SOC,FrequencyCheck,CLK_SOC_SENSOR0_12MHZ,0.212914,0.165044,FrequencyCheck_1,SOC FrequencyCheck_1 CLK_SOC_SENSOR0_12MHZ,Y,short time
SOC,FrequencyCheck,CAM_EXIT,0.422934,0.371367,FrequencyCheck_1,SOC FrequencyCheck_1 CAM_EXIT,Y,short time
SOC,FrequencyCheck,memrw_enable_24M,0.206275,0.045938,FrequencyCheck_1,SOC FrequencyCheck_1 memrw_enable_24M,Y,short short time
SOC,FrequencyCheck,DELAY_100MS_24M,0.102337,0.116561,FrequencyCheck_1,SOC FrequencyCheck_1 DELAY_100MS_24M,Y,long time
SOC,FrequencyCheck,TST_CLKOUT_24M,0.214466,0.171176,FrequencyCheck_1,SOC FrequencyCheck_1 TST_CLKOUT_24M,Y,short time
SOC,FrequencyCheck,memrw_disable_24M,0.190356,0.051413,FrequencyCheck_1,SOC FrequencyCheck_1 memrw_disable_24M,Y,short short time
SOC,FrequencyCheck,memrw_enable_1M,0.514589,0.126048,FrequencyCheck_1,SOC FrequencyCheck_1 memrw_enable_1M,Y,short short time
SOC,FrequencyCheck,DELAY_100MS_1M,0.105761,0.115409,FrequencyCheck_1,SOC FrequencyCheck_1 DELAY_100MS_1M,Y,long time
SOC,FrequencyCheck,TST_CLKOUT_1M,0.216049,0.167261,FrequencyCheck_1,SOC FrequencyCheck_1 TST_CLKOUT_1M,Y,short time
SOC,FrequencyCheck,memrw_disable_1M,0.496158,0.137902,FrequencyCheck_1,SOC FrequencyCheck_1 memrw_disable_1M,Y,short short time
SOC,FrequencyCheck,SystemScheduler,0.916978+0.104422+0.211789+0.105298+0.212914+0.422934+0.206275+0.102337+0.214466+0.190356+0.514589+0.105761+0.216049+0.496158,2.759214,,,,
,,,,,,,,
,,,,,,,,
BatteryCharger,BatteryChargeStatus_VBUS5V,Read,0.097229,0.037355,BatteryChargeStatus_VBUS5V,BatteryCharger BatteryChargeStatus_VBUS5V Read,Y,short time
BatteryCharger,BatteryChargeStatus_VBUS5V,SystemScheduler,0.097229,0.037355,,,,
,,,,,,,,
,,,,,,,,
BatteryCharger,BrickConnectStatus_VBUS5V,Connected,0.002163,0.000450,BrickConnectStatus_VBUS5V,BatteryCharger BrickConnectStatus_VBUS5V Connected,Y,short time
BatteryCharger,BrickConnectStatus_VBUS5V,SystemScheduler,0.002163,0.000450,,,,
,,,,,,,,
,,,,,,,,
PMU,Button_Sera_HoldKey_PullDown,Hold_Button_test,0.841598,5.070064,Button_Sera_HoldKey_PullDown,PMU Button_Sera_HoldKey_PullDown Hold_Button_test,Y,long long time
PMU,Button_Sera_HoldKey_PullDown,SystemScheduler,0.841598,5.070064,,,,
,,,,,,,,
,,,,,,,,
PMU,Button_Sera_VolumeUp_PullDown,VolUp_Button_test,0.846527,0.393710,Button_Sera_VolumeUp_PullDown,PMU Button_Sera_VolumeUp_PullDown VolUp_Button_test,Y,short short time
PMU,Button_Sera_VolumeUp_PullDown,SystemScheduler,0.846527,0.393710,,,,
,,,,,,,,
,,,,,,,,
PMU,Button_Sera_VolumeDown_PullDown,VolDn_Button_test,0.839327,0.381353,Button_Sera_VolumeDown_PullDown,PMU Button_Sera_VolumeDown_PullDown VolDn_Button_test,Y,short short time
PMU,Button_Sera_VolumeDown_PullDown,SystemScheduler,0.839327,0.381353,,,,
,,,,,,,,
,,,,,,,,
BatteryCharger,BatteryTemperatureSense_Normal,Delay_1000MS,1.003513,1.008528,BatteryTemperatureSense_Normal,BatteryCharger BatteryTemperatureSense_Normal Delay_1000MS,Y,long time
BatteryCharger,BatteryTemperatureSense_Normal,Blank,0.203281,0.036371,BatteryTemperatureSense_Normal,BatteryCharger BatteryTemperatureSense_Normal Blank,Y,short short time
BatteryCharger,BatteryTemperatureSense_Normal,NTC_10K,0.009714,0.010762,BatteryTemperatureSense_Normal,BatteryCharger BatteryTemperatureSense_Normal NTC_10K,Y,long time
BatteryCharger,BatteryTemperatureSense_Normal,Delay_100MS,0.106162,0.106867,BatteryTemperatureSense_Normal,BatteryCharger BatteryTemperatureSense_Normal Delay_100MS,Y,long time
BatteryCharger,BatteryTemperatureSense_Normal,Read_POTOMAC_TBAT,0.148031,1.557513,BatteryTemperatureSense_Normal,BatteryCharger BatteryTemperatureSense_Normal Read_POTOMAC_TBAT,Y,long long time
BatteryCharger,BatteryTemperatureSense_Normal,Read_NTC_Status_flag,0.154792,0.027699,BatteryTemperatureSense_Normal,BatteryCharger BatteryTemperatureSense_Normal Read_NTC_Status_flag,Y,short short time
BatteryCharger,BatteryTemperatureSense_Normal,SystemScheduler,1.003513+0.203281+0.009714+0.106162+0.148031+0.154792,2.74774,,,,
,,,,,,,,
,,,,,,,,
BatteryCharger,BatteryTemperatureSense_Hot,NTC_3K3,0.008508,0.007267,BatteryTemperatureSense_Hot,BatteryCharger BatteryTemperatureSense_Hot NTC_3K3,Y,short time
BatteryCharger,BatteryTemperatureSense_Hot,Delay_100MS_1,0.104179,0.116444,BatteryTemperatureSense_Hot,BatteryCharger BatteryTemperatureSense_Hot Delay_100MS_1,Y,long time
BatteryCharger,BatteryTemperatureSense_Hot,Read_POTOMAC_TBAT,0.135291,0.022674,BatteryTemperatureSense_Hot,BatteryCharger BatteryTemperatureSense_Hot Read_POTOMAC_TBAT,Y,short short time
BatteryCharger,BatteryTemperatureSense_Hot,Read_NTC_Status_flag,0.149417,0.031396,BatteryTemperatureSense_Hot,BatteryCharger BatteryTemperatureSense_Hot Read_NTC_Status_flag,Y,short short time
BatteryCharger,BatteryTemperatureSense_Hot,SystemScheduler,0.008508+0.104179+0.135291+0.149417,0.177781,,,,
,,,,,,,,
,,,,,,,,
BatteryCharger,BatteryTemperatureSense_Cold,NTC_33K,0.008982,0.007689,BatteryTemperatureSense_Cold,BatteryCharger BatteryTemperatureSense_Cold NTC_33K,Y,short time
BatteryCharger,BatteryTemperatureSense_Cold,Delay_100MS_2,0.105255,0.115772,BatteryTemperatureSense_Cold,BatteryCharger BatteryTemperatureSense_Cold Delay_100MS_2,Y,long time
BatteryCharger,BatteryTemperatureSense_Cold,Read_POTOMAC_TBAT,0.149011,0.041675,BatteryTemperatureSense_Cold,BatteryCharger BatteryTemperatureSense_Cold Read_POTOMAC_TBAT,Y,short short time
BatteryCharger,BatteryTemperatureSense_Cold,Read_NTC_Status_flag,0.144295,0.027825,BatteryTemperatureSense_Cold,BatteryCharger BatteryTemperatureSense_Cold Read_NTC_Status_flag,Y,short short time
BatteryCharger,BatteryTemperatureSense_Cold,BATT_NTC_Dis,0.009652,0.008403,BatteryTemperatureSense_Cold,BatteryCharger BatteryTemperatureSense_Cold BATT_NTC_Dis,Y,short time
BatteryCharger,BatteryTemperatureSense_Cold,SystemScheduler,0.008982+0.105255+0.149011+0.144295+0.009652,0.201364,,,,
,,,,,,,,
,,,,,,,,
BatteryCharger,BatteryTemperatureSense_Normal,Reconnect_NTC_10K,0.009149,0.008133,BatteryTemperatureSense_Normal_1,BatteryCharger BatteryTemperatureSense_Normal_1 Reconnect_NTC_10K,Y,short time
BatteryCharger,BatteryTemperatureSense_Normal,SystemScheduler,0.009149,0.008133,,,,
,,,,,,,,
,,,,,,,,
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Disconnect_VBUS,0.009008,0.010505,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff Disconnect_VBUS,Y,long time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,CC_Disconn,0.008909,0.008047,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff CC_Disconn,Y,short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,DELAY_1500MS,1.502694,1.509749,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff DELAY_1500MS,Y,long time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Measure,0.441524,0.132355,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff Measure,Y,short short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,SystemScheduler,0.009008+0.008909+1.502694+0.441524,1.660656,,,,
,,,,,,,,
,,,,,,,,
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,WiFi_Power_On,0.401290,0.292161,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff WiFi_Power_On,Y,short short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Bluetooth_Power_On,0.312211,0.203115,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff Bluetooth_Power_On,Y,short short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,WiFi_Firmware_Load,1.856673,1.752869,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff WiFi_Firmware_Load,Y,short short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Bluetooth_Firmware_Load,0.555952,0.429587,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff Bluetooth_Firmware_Load,Y,short short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Delay_100MS,0.102531,0.114633,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff DELAY_100MS,N,long time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Measure,0.441846,0.135503,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff Measure,Y,short short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,WiFi_Module_Revision,0.114265,0.058323,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff WiFi_Module_Revision,Y,short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOn_BBOff,SystemScheduler,0.401290+0.312211+1.856673+0.555952+0.102531+0.441846+0.114265,2.986191,,,,
,,,,,,,,
,,,,,,,,
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIOn_BTOff_BBOn,WiFi_Host_Wake_Test,0.154250,0.044925,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIOn_BTOff_BBOn,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIOn_BTOff_BBOn WiFi_Host_Wake_Test,Y,short short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIOn_BTOff_BBOn,SystemScheduler,0.154250,0.044925,,,,
,,,,,,,,
,,,,,,,,
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOn,Turn_on_BB,0.414190,0.287482,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOn,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOn Turn_on_BB,Y,short short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOn,Delay_100MS,0.106079,0.107113,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOn,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOn DELAY_100MS,N,long time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOn,Measure,0.439497,0.130377,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOn,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOn Measure,Y,short short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOn,SystemScheduler,0.414190+0.106079+0.439497,0.524972,,,,
,,,,,,,,
,,,,,,,,
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIOn_BTOff_BBOn,Bluetooth_Off,0.265761,0.212725,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIOn_BTOff_BBOn_1,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIOn_BTOff_BBOn_1 Bluetooth_Off,Y,short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIOn_BTOff_BBOn,SystemScheduler,0.265761,0.212725,,,,
,,,,,,,,
,,,,,,,,
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOff_BBOn,Wifi_Off,0.245543,0.188484,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOff_BBOn,Power CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOff_BBOn Wifi_Off,Y,short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTOff_BBOn,SystemScheduler,0.245543,0.188484,,,,
,,,,,,,,
,,,,,,,,
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS_WIFIBTBBOff,Baseband_Off,0.364317,000000,,,N,
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,TOUCH_ON,0.403238,0.278235,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS TOUCH_ON,Y,short short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,Baseline_BATT_CURRENT,0.148116,0.128852,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS Baseline_BATT_CURRENT,Y,short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,TOUCH_LOAD_FIRMWARE,0.572990,0.494761,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS TOUCH_LOAD_FIRMWARE,Y,short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,BATT_CURRENT,0.143536,0.133878,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS BATT_CURRENT,Y,short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,BATT_CURRENT_Delta,0.001494,0.000668,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS BATT_CURRENT_Delta,Y,short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,Touch_OFF,0.464391,0.324855,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS Touch_OFF,Y,short short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,Connected_PPVBUS,0.007969,0.010352,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS Connected_PPVBUS,Y,long time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,ACE_CC1_To_VDM_CC,0.009127,0.008776,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS ACE_CC1_To_VDM_CC,Y,short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,DELAY_1000MS_2,1.003181,1.016517,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS DELAY_1000MS_2,Y,long time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,ACE_ready,0.184544,0.129703,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS ACE_ready,Y,short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,DELAY_500MS,0.505821,0.512174,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS DELAY_500MS,Y,long time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,PD_State_Check,0.104598,0.041911,CurrentCheck_Battery_VBAT4V3_NoVBUS,Power CurrentCheck_Battery_VBAT4V3_NoVBUS PD_State_Check,Y,short time
Power,CurrentCheck_Battery_VBAT4V3_NoVBUS,SystemScheduler,0.403238+0.148116+0.572990+0.143536+0.001494+0.464391+0.007969+0.009127+1.003181+0.184544+0.505821+0.104598,3.080682,,,,
,,,,,,,,
,,,,,,,,
BatteryCharger,TrickleCharge_VBUS5V_VBAT2V8,VBUS_to_5V,0.018498,0.022936,TrickleCharge_VBUS5V_VBAT2V8,BatteryCharger TrickleCharge_VBUS5V_VBAT2V8 VBUS_to_5V,Y,long time
BatteryCharger,TrickleCharge_VBUS5V_VBAT2V8,Set_VBAT_2.8v,0.021176,0.021260,TrickleCharge_VBUS5V_VBAT2V8,BatteryCharger TrickleCharge_VBUS5V_VBAT2V8 Set_VBATT_2.8v,Y,long time
BatteryCharger,TrickleCharge_VBUS5V_VBAT2V8,DELAY_200MS,0.203489,0.216800,TrickleCharge_VBUS5V_VBAT2V8,BatteryCharger TrickleCharge_VBUS5V_VBAT2V8 Delay_200MS,N,long time
BatteryCharger,TrickleCharge_VBUS5V_VBAT2V8,USB_ilimit_3000mA_5V,0.522157,0.505683,TrickleCharge_VBUS5V_VBAT2V8,BatteryCharger TrickleCharge_VBUS5V_VBAT2V8 USB_ilimit_3000mA_5V,Y,short time
BatteryCharger,TrickleCharge_VBUS5V_VBAT2V8,PPVBUS_FB_CONNECT_Precharge,0.185636,0.105148,TrickleCharge_VBUS5V_VBAT2V8,BatteryCharger TrickleCharge_VBUS5V_VBAT2V8 PPVBUS_FB_CONNECT_Precharge,Y,short time
BatteryCharger,TrickleCharge_VBUS5V_VBAT2V8,ChecK_VBUS,0.327935,0.256101,TrickleCharge_VBUS5V_VBAT2V8,BatteryCharger TrickleCharge_VBUS5V_VBAT2V8 ChecK_VBUS,Y,short time
BatteryCharger,TrickleCharge_VBUS5V_VBAT2V8,BATT_Current,0.145177,0.130734,TrickleCharge_VBUS5V_VBAT2V8,BatteryCharger TrickleCharge_VBUS5V_VBAT2V8 BATT_Current,Y,short time
BatteryCharger,TrickleCharge_VBUS5V_VBAT2V8,SystemScheduler,0.018498+0.021176+0.203489+0.522157+0.185636+0.327935+0.145177,1.258662,,,,
,,,,,,,,
,,,,,,,,
BatteryCharger,TrickleCharge_VBUS5V_VBAT3V2,SET_VBAT_3.2v,0.019592,0.021246,TrickleCharge_VBUS5V_VBAT3V2,BatteryCharger TrickleCharge_VBUS5V_VBAT3V2 SET_VBATT_3.2v,Y,long time
BatteryCharger,TrickleCharge_VBUS5V_VBAT3V2,PPVCC_MAIN_SNS,0.105851,0.100236,TrickleCharge_VBUS5V_VBAT3V2,BatteryCharger TrickleCharge_VBUS5V_VBAT3V2 PPVCC_MAIN_SNS,Y,short time
BatteryCharger,TrickleCharge_VBUS5V_VBAT3V2,PPVCC_HIGH,0.103938,0.098412,TrickleCharge_VBUS5V_VBAT3V2,BatteryCharger TrickleCharge_VBUS5V_VBAT3V2 PPVCC_HIGH,Y,short time
BatteryCharger,TrickleCharge_VBUS5V_VBAT3V2,IBAT_VBAT_3.2V,0.143118,0.129550,TrickleCharge_VBUS5V_VBAT3V2,BatteryCharger TrickleCharge_VBUS5V_VBAT3V2 IBAT_VBAT_3.2V,N,short time
BatteryCharger,TrickleCharge_VBUS5V_VBAT3V2,DELAY_100MS,0.105604,0.111723,TrickleCharge_VBUS5V_VBAT3V2,BatteryCharger TrickleCharge_VBUS5V_VBAT3V2 Delay_100MS,N,long time
BatteryCharger,TrickleCharge_VBUS5V_VBAT3V2,SystemScheduler,0.019592+0.105851+0.103938+0.143118+0.105604,0.461167,,,,
,,,,,,,,
,,,,,,,,
BatteryCharger,ChargeModeThreshold_VBUS5V_IBATT2000mA,VBATT_DIR_CHG,12.087943,8.173233,ChargeModeThreshold_VBUS5V_IBATT2000mA,BatteryCharger ChargeModeThreshold_VBUS5V_IBATT2000mA VBATT_DIR_CHG,Y,short short time
BatteryCharger,ChargeModeThreshold_VBUS5V_IBATT2000mA,SystemScheduler,12.087943,8.173233,,,,
,,,,,,,,
,,,,,,,,
BatteryCharger,ChargeModeThreshold_VBUS5V,VHI_MIN,0.001927,0.000210,ChargeModeThreshold_VBUS5V,BatteryCharger ChargeModeThreshold_VBUS5V VHI_MIN,Y,short time
BatteryCharger,ChargeModeThreshold_VBUS5V,SET_VBAT_3V7,0.021796,0.021920,ChargeModeThreshold_VBUS5V,BatteryCharger ChargeModeThreshold_VBUS5V V_Batt_3.7V,Y,long time
BatteryCharger,ChargeModeThreshold_VBUS5V,PPVCC_MAIN_SNS_VBAT_3.7V,0.104107,0.098165,ChargeModeThreshold_VBUS5V,BatteryCharger ChargeModeThreshold_VBUS5V PPVCC_MAIN_SNS_VBAT_3.7V,Y,short time
BatteryCharger,ChargeModeThreshold_VBUS5V,PPVCC_HIGH_VBAT_3.7V,0.103090,0.098288,ChargeModeThreshold_VBUS5V,BatteryCharger ChargeModeThreshold_VBUS5V PPVCC_HIGH_VBAT_3.7V,Y,short time
BatteryCharger,ChargeModeThreshold_VBUS5V,SET_VBAT_3V9,0.020255,0.021854,ChargeModeThreshold_VBUS5V,BatteryCharger ChargeModeThreshold_VBUS5V V_Batt_3.9,Y,long time
BatteryCharger,ChargeModeThreshold_VBUS5V,DELAY_500MS_1,0.507029,0.512532,ChargeModeThreshold_VBUS5V,BatteryCharger ChargeModeThreshold_VBUS5V Delay_500MS_1,N,long time
BatteryCharger,ChargeModeThreshold_VBUS5V,PPVCC_MAIN_SNS_VBAT_3.9V,0.103275,0.105172,ChargeModeThreshold_VBUS5V,BatteryCharger ChargeModeThreshold_VBUS5V PPVCC_MAIN_SNS_VBAT_3.9V,Y,long time
BatteryCharger,ChargeModeThreshold_VBUS5V,PPVCC_HIGH_VBAT_3.9V,0.102187,0.097188,ChargeModeThreshold_VBUS5V,BatteryCharger ChargeModeThreshold_VBUS5V PPVCC_HIGH_VBAT_3.9V,Y,short time
